TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
ET5,1,2022-11-16T11:49:00Z,36.2,28.7,20.6,22.6,22.1,34.9,19.1,19.1,19.3,19.6,20,20,19.7
ET5,1,2022-11-16T12:49:00Z,36.2,28.6,20.6,22.6,22.1,34.9,19.2,19.2,19.3,19.6,20,20,20
ET5,1,2022-11-16T13:49:00Z,36.1,28.6,20.6,22.6,22.1,34.9,19.3,19.2,19.3,19.6,20,20,20
ET5,1,2022-11-16T14:49:00Z,36,28.6,20.6,22.6,22.1,34.7,19.5,19.3,19.5,19.6,20,20,19.7
ET5,1,2022-11-16T15:49:00Z,36,28.5,20.6,22.6,22.1,34.7,19.5,19.3,19.5,19.6,20.1,20,19.7
ET5,1,2022-11-16T16:49:00Z,35.9,28.5,20.6,22.6,22.1,34.7,19.5,19.5,19.5,19.7,20,20,19.7
ET5,1,2022-11-16T17:49:00Z,35.8,28.5,20.6,22.6,22.1,34.7,19.3,19.3,19.5,19.7,20,20,19.7
ET5,1,2022-11-16T18:49:00Z,35.8,28.5,20.6,22.6,22.1,34.7,19.5,19.5,19.6,19.6,20,20,20
ET5,1,2022-11-16T19:49:00Z,35.7,28.5,20.6,22.6,22.1,34.7,19.3,19.5,19.5,19.7,20,20,20
ET5,1,2022-11-16T20:49:00Z,35.7,28.5,20.6,22.6,22.1,34.7,19.3,19.5,19.5,19.6,20,20,20
ET5,1,2022-11-16T21:49:00Z,35.7,28.5,20.6,22.6,22.1,34.7,19.2,19.5,19.6,19.7,20,20,20
ET5,1,2022-11-16T22:49:00Z,35.7,28.5,20.6,22.6,22.1,34.7,19.2,19.3,19.5,19.7,20,20,20
ET5,1,2022-11-16T23:49:00Z,35.6,28.4,20.6,22.6,22.1,34.7,19.1,19.3,19.5,19.6,20,20,19.7
ET5,1,2022-11-17T00:49:00Z,35.6,28.4,20.6,22.6,22.1,34.7,19.1,19.3,19.5,19.7,20,20,20
ET5,1,2022-11-17T01:49:00Z,35.6,28.4,20.6,22.6,22.1,34.7,19.1,19.3,19.5,19.6,20,20,20
ET5,1,2022-11-17T02:49:00Z,35.5,28.4,20.6,22.6,22,34.7,19,19.2,19.5,19.7,20,20.1,20
ET5,1,2022-11-17T03:49:00Z,35.5,28.3,20.6,22.6,22.1,34.7,19,19.2,19.3,19.6,20,20,20
ET5,1,2022-11-17T04:49:00Z,35.5,28.3,20.5,22.6,22,34.7,19,19.2,19.3,19.7,20,20,19.7
ET5,1,2022-11-17T05:49:00Z,35.4,28.3,20.6,22.6,22,34.7,18.8,19.2,19.3,19.6,20,20,20
