TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
TV4,4,2023-07-10T12:10:00Z,10.9,1.4,0,0,1.9,14.5,20.5,20.2,20.3,20.3,20.3,20.5,20.3
TV4,4,2023-07-10T13:10:00Z,10.9,1.4,0,0,1.8,14.5,20.7,20.2,20.3,20.3,20.2,20.3,20.3
TV4,4,2023-07-10T14:10:00Z,10.9,1.4,0,0,1.9,14.5,20.8,20.2,20.3,20.3,20.2,20.3,20.2
TV4,4,2023-07-10T15:10:00Z,11,1.5,0,0,1.9,14.6,21.1,20.3,20.3,20.3,20.2,20.3,20.3
TV4,4,2023-07-10T16:10:00Z,10.9,1.5,0,0,2,14.6,21.1,20.5,20.3,20.3,20.3,20.3,20.3
TV4,4,2023-07-10T17:10:00Z,11,1.5,0,0,1.9,14.6,20.8,20.5,20.3,20.2,20.2,20.3,20.3
TV4,4,2023-07-10T18:10:00Z,11,1.5,0,0,1.9,14.6,20.7,20.6,20.3,20.3,20.2,20.3,20.2
TV4,4,2023-07-10T19:10:00Z,11.1,1.5,0,0,1.9,14.6,20.6,20.6,20.3,20.3,20.2,20.3,20.2
TV4,4,2023-07-10T20:10:00Z,11.2,1.6,0,0,2,14.6,20.5,20.5,20.3,20.3,20.2,20.3,20.2
TV4,4,2023-07-10T21:10:00Z,11.2,1.6,0,0,2,14.6,20.3,20.6,20.5,20.3,20.2,20.5,20.3
TV4,4,2023-07-10T22:10:00Z,11.3,1.6,0,0,2,14.7,20.1,20.5,20.5,20.3,20.2,20.3,20.3
TV4,4,2023-07-10T23:10:00Z,11.3,1.6,0,0,2,14.7,20,20.5,20.5,20.3,20.2,20.3,20.3
TV4,4,2023-07-11T00:10:00Z,11.3,1.6,0,0,2,14.7,20,20.3,20.5,20.3,20.2,20.3,20.3
TV4,4,2023-07-11T01:10:00Z,11.4,1.6,0,0,2,14.7,19.8,20.3,20.5,20.3,20.3,20.3,20.3
TV4,4,2023-07-11T02:10:00Z,11.4,1.6,0,0,2,14.7,19.7,20.2,20.5,20.3,20.2,20.3,20.3
TV4,4,2023-07-11T03:10:00Z,11.4,1.6,0,0,2.1,14.7,19.6,20.2,20.3,20.3,20.2,20.3,20.3
TV4,4,2023-07-11T04:10:00Z,11.5,1.6,0,0,2.1,14.7,19.6,20.1,20.3,20.3,20.3,20.3,20.2
TV4,4,2023-07-11T05:10:00Z,11.5,1.6,0,0,2.1,14.7,19.5,20.1,20.3,20.3,20.2,20.3,20.3
TV4,4,2023-07-11T06:10:00Z,11.7,1.7,0,0,2.1,14.7,19.5,20,20.3,20.3,20.3,20.3,20.3
TV4,4,2023-07-11T07:10:00Z,11.7,1.7,0,0,2.1,14.7,19.3,20,20.3,20.3,20.3,20.3,20.3
TV4,4,2023-07-11T08:10:00Z,11.7,1.7,0,0,2.1,14.7,19.5,20,20.3,20.3,20.2,20.3,20.3
TV4,4,2023-07-11T09:10:00Z,11.7,1.7,0,0,2.1,14.7,19.5,19.8,20.2,20.3,20.3,20.5,20.3
TV4,4,2023-07-11T10:10:00Z,11.7,1.7,0,0,2.2,14.8,19.6,19.8,20.2,20.3,20.2,20.3,20.3
TV4,4,2023-07-11T11:10:00Z,11.8,1.7,0,0,2.1,14.8,19.7,19.8,20.2,20.2,20.2,20.3,20.3
TV4,4,2023-07-11T12:10:00Z,11.7,1.7,0,0,2.1,14.8,20,19.8,20.1,20.3,20.2,20.3,20.3
TV4,4,2023-07-11T13:10:00Z,11.7,1.7,0,0,2.2,14.8,20.1,19.8,20.2,20.3,20.2,20.5,20.2
