
2023-01-04 10:55,4,+74.6,+74.7,+74.0,+74.1,+72.5,+72.5,+17.1,+17.2,+17.3,+17.3,+18.0,+17.7,+17.7
2023-01-04 11:55,4,+74.6,+74.7,+74.0,+74.1,+72.5,+72.5,+17.1,+17.2,+17.3,+17.5,+17.7,+17.7,+17.7
2023-01-04 12:55,4,+74.6,+74.7,+74.0,+74.1,+72.5,+72.8,+17.1,+17.3,+17.3,+17.5,+18.0,+17.7,+17.7
2023-01-04 13:55,4,+74.6,+74.7,+74.0,+74.1,+72.5,+72.8,+17.2,+17.3,+17.3,+17.3,+18.0,+17.7,+17.7
2023-01-04 14:55,4,+74.6,+74.7,+74.0,+74.1,+72.5,+72.5,+17.2,+17.3,+17.3,+17.5,+18.0,+17.7,+17.7
2023-01-04 15:55,4,+74.6,+74.7,+74.0,+74.0,+72.5,+72.5,+17.3,+17.3,+17.3,+17.3,+17.7,+17.7,+17.7
2023-01-04 16:55,4,+74.6,+74.6,+74.0,+74.0,+72.5,+72.5,+17.3,+17.3,+17.3,+17.3,+18.0,+17.7,+18.0
2023-01-04 17:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.3,+17.3,+17.3,+17.3,+18.0,+17.7,+17.7
2023-01-04 18:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.3,+17.5,+17.3,+17.3,+18.0,+17.7,+17.7
2023-01-04 19:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.3,+17.3,+17.3,+17.3,+18.0,+17.7,+18.0
2023-01-04 20:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.3,+17.3,+17.3,+17.3,+17.7,+17.7,+18.0
2023-01-04 21:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.2,+17.3,+17.3,+17.3,+18.0,+17.7,+18.0
2023-01-04 22:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.2,+17.3,+17.3,+17.3,+17.7,+17.7,+17.7
2023-01-04 23:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.1,+17.3,+17.3,+17.3,+17.7,+17.7,+18.0
2023-01-05 00:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.1,+17.5,+17.3,+17.5,+17.7,+17.7,+18.0
2023-01-05 01:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.1,+17.3,+17.3,+17.3,+18.0,+17.7,+17.7
2023-01-05 02:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.0,+17.3,+17.3,+17.3,+17.7,+17.7,+18.0
2023-01-05 03:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.0,+17.3,+17.3,+17.3,+18.0,+17.7,+17.7
2023-01-05 04:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.0,+17.3,+17.3,+17.3,+17.7,+17.7,+17.7
2023-01-05 05:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.0,+17.3,+17.3,+17.5,+17.7,+17.7,+17.7
2023-01-05 06:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+17.3,+17.3,+17.3,+17.7,+17.7,+17.7
2023-01-05 07:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+17.2,+17.3,+17.3,+17.7,+17.7,+17.7
2023-01-05 08:55,4,+74.6,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+17.2,+17.3,+17.3,+18.0,+17.7,+17.7
2023-01-05 09:55,4,+74.6,+74.6,+74.0,+74.0,+72.5,+72.5,+16.7,+17.2,+17.3,+17.3,+17.7,+17.7,+17.7
2023-01-05 10:55,4,+74.6,+74.7,+74.0,+74.0,+72.5,+72.5,+16.8,+17.2,+17.2,+17.3,+17.7,+17.7,+18.0
2023-01-05 11:55,4,+74.6,+74.7,+74.0,+74.0,+72.5,+72.5,+17.0,+17.2,+17.2,+17.3,+18.0,+17.7,+17.7
2023-01-05 12:55,4,+74.6,+74.6,+74.0,+74.0,+72.5,+72.5,+17.0,+17.2,+17.2,+17.3,+18.0,+17.7,+17.7
2023-01-05 13:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.0,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 14:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.0,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 15:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.0,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 16:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+17.1,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 17:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+17.0,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 18:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+17.0,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 19:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 20:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.8,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 21:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.8,+17.1,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 22:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.7,+17.2,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-05 23:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.7,+17.1,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-06 00:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.6,+17.1,+17.2,+17.3,+17.7,+17.7,+18.0
2023-01-06 01:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.6,+17.1,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-06 02:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.5,+17.1,+17.2,+17.2,+17.7,+17.7,+17.7
2023-01-06 03:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.5,+17.0,+17.1,+17.2,+17.7,+17.7,+18.0
2023-01-06 04:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.5,+17.0,+17.2,+17.3,+17.7,+17.7,+17.7
2023-01-06 05:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.5,+17.0,+17.1,+17.3,+17.7,+17.7,+17.7
2023-01-06 06:55,4,+74.5,+74.5,+74.0,+74.0,+72.5,+72.5,+16.5,+17.0,+17.1,+17.3,+17.7,+17.7,+17.7
2023-01-06 07:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.3,+17.0,+17.1,+17.2,+17.7,+17.7,+17.7
2023-01-06 08:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.3,+16.8,+17.1,+17.2,+17.7,+17.7,+17.7
2023-01-06 09:55,4,+74.6,+74.6,+74.0,+74.0,+72.5,+72.5,+16.3,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 10:55,4,+74.6,+74.6,+74.0,+74.0,+72.5,+72.5,+16.3,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 11:55,4,+74.6,+74.7,+74.0,+74.0,+72.5,+72.5,+16.3,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 12:55,4,+74.6,+74.7,+74.0,+74.1,+72.5,+72.5,+16.5,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 13:55,4,+74.6,+74.7,+74.0,+74.0,+72.5,+72.5,+16.5,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 14:55,4,+74.6,+74.7,+74.0,+74.1,+72.5,+72.5,+16.6,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 15:55,4,+74.6,+74.7,+74.0,+74.0,+72.5,+72.5,+16.6,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 16:55,4,+74.6,+74.6,+74.0,+74.0,+72.5,+72.5,+16.7,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 17:55,4,+74.6,+74.6,+74.0,+74.0,+72.5,+72.5,+16.7,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 18:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.7,+16.8,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-06 19:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+17.0,+17.0,+17.1,+17.7,+17.7,+17.7
2023-01-06 20:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+16.8,+17.0,+17.1,+17.7,+17.7,+17.7
2023-01-06 21:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+17.0,+17.0,+17.1,+17.7,+17.7,+17.7
2023-01-06 22:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+17.0,+17.0,+17.1,+17.7,+17.7,+17.7
2023-01-06 23:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.8,+17.0,+17.0,+17.2,+17.7,+17.7,+17.7
2023-01-07 00:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.7,+17.0,+17.0,+17.1,+17.7,+17.7,+17.7
2023-01-07 01:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.7,+17.0,+17.0,+17.1,+17.7,+17.7,+17.7
2023-01-07 02:55,4,+74.5,+74.6,+74.0,+74.0,+72.5,+72.5,+16.7,+17.0,+17.0,+17.1,+17.7,+17.7,+17.7
